,Id,Score
908,4485,3.6850131686026035E30
909,2159,3.674281257857143E30
910,7456,3.626102674547392E30
911,2644,3.6131594593056127E30
912,2445,3.6131594593056127E30
913,2545,3.6131594593056127E30
914,2645,3.6131594593056127E30
915,2745,3.6131594593056127E30
916,2646,3.6131594593056127E30
917,2546,3.6131594593056127E30
918,2446,3.6131594593056127E30
919,2544,3.6076255154217813E30
920,2321,3.605469463743426E30
921,2360,3.602833920270689E30
922,2460,3.5993400517305754E30
923,2560,3.5993400517305754E30
924,2457,3.5993400517305754E30
925,2357,3.5993400517305754E30
926,2358,3.5993400517305754E30
927,2258,3.5993400517305754E30
928,2458,3.5993400517305754E30
929,2459,3.5993400517305754E30
930,2259,3.5993400517305754E30
931,2559,3.5993400517305754E30
932,2359,3.5993400517305754E30
933,2158,3.598992570217399E30
934,2433,3.5562827464876387E30
935,1546,3.507965535419234E30
936,6085,3.49438888794145E30
937,2341,3.4752365452264E30
938,1634,3.467645813767573E30
939,6087,3.456841205348181E30
940,5987,3.4483976957343587E30
941,1775,3.43072639054258E30
942,1675,3.43072639054258E30
943,5986,3.421928438151827E30
944,8581,3.392887031980466E30
945,8579,3.372999912174238E30
946,2444,3.372590912175813E30
947,8029,3.370929285623068E30
948,8580,3.32336500693811E30
949,2744,3.3196948353697917E30
950,2949,3.3112434489517414E30
951,1575,3.2952925271450916E30
952,5988,3.2942802858237864E30
953,1545,3.2725643130986874E30
954,6088,3.2658997173715523E30
955,2086,3.264066708360235E30
956,1986,3.264066708360235E30
957,1987,3.264066708360235E30
958,2087,3.264066708360235E30
959,1782,3.259344984218182E30
960,2543,3.2074677950830416E30
961,4787,3.19082594293822E30
962,1560,3.172860079870898E30
963,2823,3.1643404251124767E30
964,7776,3.148088326215372E30
965,2422,3.142565992918109E30
966,2142,3.135362947651335E30
967,2242,3.135362947651335E30
968,6341,5.086394772768647E31
969,3724,5.084909746068003E31
970,5755,2.5941447867243403E33
971,7772,5.083918473797267E31
972,2442,3.135362947651335E30
973,2756,5.077968202691167E31
974,2342,3.135362947651335E30
975,5462,2.5737879071326476E33
976,7257,1.7127789238619E32
977,4859,2.5721948523660002E33
978,2343,3.135362947651335E30
979,5367,2.5683090785446963E33
980,2243,3.135362947651335E30
981,5958,2.519790728172408E33
982,2443,3.135362947651335E30
983,4561,2.503391617674285E33
984,5868,2.4600642663928444E33
985,6072,2.4530106780494386E33
986,4556,2.4435910349221708E33
987,4461,2.4405989841394396E33
988,5853,2.399117173471904E33
989,6064,2.3900806540705228E33
990,5860,2.3763778750140424E33
991,7424,2.3722950733158732E33
992,4362,2.3010564075649753E33
993,4657,2.2788023407328858E33
994,6268,2.249012175141979E33
995,4855,2.2479419893088317E33
996,5757,2.238137336924917E33
997,6269,2.208183265731366E33
998,5164,2.1410286565680164E33
999,4648,2.139370354660463E33
1000,5754,2.134429437943621E33
1001,5069,2.1309646378751554E33
1002,7723,2.1130249580262403E33
1003,5559,2.0955829943172693E33
1004,6844,1.7113630758993723E32
1005,2666,5.073418419047155E31
1006,4067,1.706497386732424E32
1007,4656,2.081956481672588E33
1008,3248,3.1264425984571723E30
1009,5760,2.0728724289737536E33
1010,3247,3.1264425984571723E30
1011,5267,2.0561871911603812E33
1012,6234,1.700292287984089E32
1013,4956,1.9908214685425226E33
1014,4833,5.070313023501497E31
1015,5753,1.9885359540570182E33
1016,2857,5.067054209149056E31
1017,4953,1.9797771257821407E33
1018,6851,1.699027128491656E32
1019,5658,1.9732935313544765E33
1020,2550,3.1164388948011875E30
1021,4761,1.9655445388513458E33
1022,1564,3.1153031667840464E30
1023,4762,1.9403693248976578E33
1024,6820,3.114664188896777E30
1025,5852,1.9295131883350445E33
1026,2643,3.111643528824704E30
1027,4562,1.9242069816795247E33
1028,1776,3.052281252094949E30
1029,5453,1.9224420888313649E33
1030,1576,3.052281252094949E30
1031,5756,1.8779670989062873E33
1032,7643,1.6952897480192705E32
1033,2757,5.067054209149056E31
1034,4241,1.6949055132002623E32
1035,7173,5.066236497384387E31
1036,4680,1.6931507639833815E32
1037,3226,5.066007141643173E31
1038,5967,1.868632446895226E33
1039,2868,5.064499203838659E31
1040,1676,3.052281252094949E30
1041,4081,5.055527927731006E31
1042,1677,3.052281252094949E30
1043,2265,5.054920221623009E31
1044,5859,1.8626802576294843E33
1045,4270,1.6891386361651995E32
1046,5264,1.8520489572184875E33
1047,3845,1.6873252483416348E32
1048,5763,1.8475239082597508E33
1049,5780,5.050666005268986E31
1050,6058,1.842303461015861E33
1051,1577,3.052281252094949E30
1052,5457,1.817386704398739E33
1053,1678,3.052281252094949E30
1054,4952,1.8146821529056526E33
1055,8563,5.046745730234977E31
1056,4457,1.8042019923451005E33
1057,2667,5.04203002297012E31
1058,4163,1.682838318707023E32
1059,2571,5.038609145172323E31
1060,5959,1.7978448967402922E33
1061,6340,5.037475157061943E31
1062,1578,3.052281252094949E30
1063,4557,1.787150500703076E33
1064,1777,3.051619563948008E30
1065,4456,1.7764366244100735E33
1066,2556,5.034801093677163E31
1067,4555,1.7756352288950583E33
1068,6679,5.030266767709082E31
1069,5467,1.770072850621869E33
1070,3166,5.028269968749951E31
1071,6065,1.763990901166056E33
1072,8068,5.022914183711549E31
1073,6063,1.7628691764004796E33
1074,3946,1.6756978377739795E32
1075,5560,1.7404447619937297E33
1076,5946,1.6752701280356062E32
1077,5363,1.737953858559475E33
1078,4226,1.6725141785688757E32
1079,7724,1.7340224159815472E33
1080,6550,1.6668050828161887E32
1081,5255,1.7229111767308168E33
1082,2758,5.022037249162102E31
1083,4655,1.705642097102237E33
1084,1779,3.0463587706724423E30
1085,7422,5.012256535841536E31
1086,1778,3.044878878075192E30
1087,3370,5.007400694301406E31
1088,1780,3.044344762138471E30
1089,3069,5.003201431287502E31
1090,2221,3.0314571864596694E30
1091,5423,4.991820514229526E31
1092,1679,3.0104617425809715E30
1093,7321,4.990516705182921E31
1094,1934,2.967459144988935E30
1095,7322,4.990516705182921E31
1096,1544,2.9516307864162947E30
1097,2763,4.986633266013171E31
1098,1579,2.9407363099993525E30
1099,3632,4.978473747100981E31
1100,7777,2.9407169121999764E30
1101,3032,4.976483487045433E31
1102,2141,2.9283872903014976E30
1103,4129,4.970921453886414E31
1104,2241,2.926459595493746E30
1105,4039,4.966231056952001E31
1106,2845,2.8643065546794283E30
1107,8525,4.965014301083962E31
1108,4688,2.830412623780413E30
1109,6368,1.6976310715415553E33
1110,2136,2.8014968456382865E30
1111,5151,1.6748367901372416E33
1112,2061,2.790822175844508E30
1113,5863,1.6744878590142368E33
1114,4576,2.6920151702619755E30
1115,2939,2.658568061439107E30
1116,1781,2.6506817575870005E30
1117,1882,2.648206003188787E30
1118,2740,2.629787994511676E30
1119,1680,2.6241876733461996E30
1120,2839,2.5937746869188474E30
1121,2940,2.5863775152484935E30
1122,2840,2.5863775152484935E30
1123,2941,2.5863775152484935E30
1124,2841,2.5863775152484935E30
1125,3041,2.581633397953483E30
1126,6720,2.5772915494934337E30
1127,1878,2.547392921320941E30
1128,2741,2.5415702105387944E30
1129,4584,2.532937461293904E30
1130,4684,2.532937461293904E30
1131,4585,2.532937461293904E30
1132,4786,2.532937461293904E30
1133,4686,2.532937461293904E30
1134,4586,2.532937461293904E30
1135,4685,2.5329374612939037E30
1136,4785,2.5329374612939037E30
1137,4587,2.5329374612939037E30
1138,4687,2.5329374612939037E30
1139,2942,2.5329342482551713E30
1140,1534,2.5045239249619694E30
1141,2547,2.491407023016624E30
1142,2381,2.4894461710227733E30
1143,2846,2.4778666890946474E30
1144,2333,2.4538814675220939E30
1145,6620,2.448362463703574E30
1146,6520,2.448362463703574E30
1147,2842,2.4406098932977102E30
1148,3246,2.4379264006602394E30
1149,2948,2.4178583263662347E30
1150,3148,2.4178583263662347E30
1151,3048,2.4178583263662347E30
1152,2945,2.4178583263662347E30
1153,3146,2.4178583263662347E30
1154,2946,2.4178583263662347E30
1155,3046,2.4178583263662347E30
1156,3147,2.4178583263662347E30
1157,2947,2.4178583263662347E30
1158,2847,2.4178583263662347E30
1159,3047,2.4178583263662347E30
1160,2848,2.3929151962557077E30
1161,2077,2.3827145684450923E30
1162,2723,2.3811854099372454E30
1163,6089,2.3406662987906324E30
1164,2727,2.3225085460327622E30
1165,1879,2.2940500967376583E30
1166,1844,2.285163268798042E30
1167,2332,2.275875156275073E30
1168,2232,2.275875156275073E30
1169,2432,2.275875156275073E30
1170,2331,2.275875156275073E30
1171,2431,2.275875156275073E30
1172,1947,2.259472460173981E30
1173,2647,2.2432251781810654E30
1174,1543,2.2316276711361168E30
1175,1645,2.2313969033161086E30
1176,2742,2.2265567969659018E30
1177,2283,2.2240228741592667E30
1178,2726,2.1909436675650285E30
1179,1580,2.190915713755451E30
1180,2626,2.1891472153666887E30
1181,1722,2.1876491702054217E30
1182,2424,2.1826994402383566E30
1183,2035,2.1779892427693397E30
1184,2525,2.1742403610796284E30
1185,2423,2.1719171868445072E30
1186,2925,2.1579614785291312E30
1187,2650,2.1537035586825498E30
1188,1846,2.1462097019342143E30
1189,2041,2.1370661830221086E30
1190,2826,2.1337225457619636E30
1191,2943,2.1288890717048458E30
1192,3045,2.1230608912613207E30
1193,2926,2.0899354396999287E30
1194,2220,2.081985591763669E30
1195,1946,2.0687369396356464E30
1196,2523,2.0601981061138447E30
1197,1881,2.0283556063028577E30
1198,1644,2.0190682682472483E30
1199,1744,2.0190682682472483E30
1200,1745,2.0190682682472483E30
1201,1845,2.0190682682472483E30
1202,1542,2.0190682682472483E30
1203,1643,2.0190682682472483E30
1204,1982,2.0064555178009973E30
1205,2747,2.0061326174207687E30
1206,1880,1.9981270872526408E30
1207,1581,1.9879685380831124E30
1208,2625,1.9789054534816232E30
1209,2623,1.9720168354553532E30
1210,2062,1.9711479031516677E30
1211,1681,1.9630019245277258E30
1212,2231,1.9439615664402064E30
1213,2233,1.9332852112445793E30
1214,2524,1.906598916790811E30
1215,1582,1.9048429554781263E30
1216,1682,1.892740932237135E30
1217,2843,1.8848824842668283E30
1218,2526,1.882607295096848E30
1219,3042,1.8741918082715048E30
1220,2627,1.8619563107594057E30
1221,2120,1.853119850099989E30
1222,2137,1.8386009094595338E30
1223,2037,1.8298905879232334E30
1224,2036,1.8281984080552338E30
1225,1937,1.8227620966867618E30
1226,1837,1.8227620966867618E30
1227,1737,1.8227620966867618E30
1228,1938,1.8227620966867618E30
1229,1638,1.8227620966867618E30
1230,1738,1.8227620966867618E30
1231,2138,1.8227620966867618E30
1232,1838,1.8227620966867618E30
1233,2038,1.8227620966867618E30
1234,2139,1.8227620966867618E30
1235,1739,1.8227620966867618E30
1236,1939,1.8227620966867618E30
1237,2039,1.8227620966867618E30
1238,1839,1.8227620966867618E30
1239,2725,1.817262107851507E30
1240,1940,1.8162436537964682E30
1241,1936,1.8109974022933162E30
1242,1637,1.802187307115891E30
1243,1840,1.797928901594433E30
1244,1978,1.7944284172680865E30
1245,1979,1.7860629635215864E30
1246,2624,1.784298520011941E30
1247,1621,1.7811296270573294E30
1248,2133,1.7681009942513767E30
1249,2132,1.7595713141572144E30
1250,1920,1.7542491720074513E30
1251,2724,1.7530704486327875E30
1252,1836,1.74874846888755E30
1253,2825,1.742524082286336E30
1254,2323,1.7398375101065973E30
1255,1820,1.7383527873887973E30
1256,4976,1.7255966928470874E30
1257,1960,1.7155938229106465E30
1258,1563,1.713809347592085E30
1259,1665,1.7131115814286308E30
1260,2330,1.7067169907288114E30
1261,1764,1.6967238444948754E30
1262,1664,1.6967238444948754E30
1263,1864,1.6967238444948754E30
1264,1964,1.6967238444948754E30
1265,1961,1.6967238444948754E30
1266,1861,1.6967238444948754E30
1267,1965,1.6967238444948754E30
1268,1762,1.6967238444948754E30
1269,1662,1.6967238444948754E30
1270,1862,1.6967238444948754E30
1271,1962,1.6967238444948754E30
1272,1663,1.6967238444948754E30
1273,1863,1.6967238444948754E30
1274,2063,1.6967238444948754E30
1275,1763,1.6967238444948754E30
1276,1963,1.6967238444948754E30
1277,1865,1.6967236033216114E30
1278,1765,1.696723533503357E30
1279,1761,1.6967234949515896E30
1280,1562,1.69672282100107E30
1281,1661,1.6967192665729534E30
1282,1860,1.6967166420109965E30
1283,1760,1.6967133821758462E30
1284,1561,1.696712077413278E30
1285,1620,1.6926588929341195E30
1286,2478,1.6906145016584786E30
1287,4676,1.6885744553410326E30
1288,1720,1.6778720233731897E30
1289,1736,1.6612964511293794E30
1290,2079,1.6554896565434866E30
1291,2078,1.645747076502552E30
1292,2425,1.6431657976247126E30
1293,2824,1.6270112477234052E30
1294,4373,1.6245487886364988E30
1295,1980,1.622603844033883E30
1296,2182,1.6040413353786048E30
1297,2222,1.600942374641726E30
1298,2844,1.594704408088228E30
1299,1622,1.5844020787478007E30
1300,1536,1.5745263315347157E30
1301,2743,1.5544962328156272E30
1302,2223,1.5322092684865147E30
1303,2021,1.5319178492006876E30
1304,1520,1.4948278632863118E30
1305,2177,1.4815553584128613E30
1306,3542,1.476684630066377E30
1307,1921,1.4755523752376597E30
1308,2140,1.4695314634857827E30
1309,2040,1.46017271817465E30
1310,1537,1.4409724767129512E30
1311,8228,1.4381972209869035E30
1312,2324,1.4360237545021875E30
1313,1821,1.435083285891022E30
1314,1636,1.434359781827931E30
1315,2033,1.434026365985083E30
1316,1521,1.4333117927022408E30
1317,1630,1.4306484103979596E30
1318,1933,1.4257949644547975E30
1319,1639,1.4251266267275763E30
1320,1731,1.4249400034099222E30
1321,1935,1.4241954952420512E30
1322,1981,1.423102464352104E30
1323,1831,1.40453309049962E30
1324,7928,1.4009684563544137E30
1325,1930,1.3998093026792728E30
1326,4274,1.3972237857629655E30
1327,1922,1.3919804212012594E30
1328,1835,1.365739662442233E30
1329,2080,1.3639207244292103E30
1330,1735,1.3564076241339397E30
1331,2944,1.3548439464017334E30
1332,2230,1.3244561452268377E30
1333,1728,1.321483202424218E30
1334,3145,1.3205658765433928E30
1335,1832,1.3156727147406369E30
1336,2131,1.3083714655957598E30
1337,1732,1.307751367124441E30
1338,1632,1.307751367124441E30
1339,1932,1.307751367124441E30
1340,1532,1.307751367124441E30
1341,2032,1.307751367124441E30
1342,1733,1.307751367124441E30
1343,1833,1.307751367124441E30
1344,1734,1.307751367124441E30
1345,1834,1.307751367124441E30
1346,1635,1.307751367124441E30
1347,2031,1.307751367124441E30
1348,1931,1.307751367124441E30
1349,2130,1.3065397992355366E30
1350,1830,1.29388746631717E30
1351,1631,1.2800529152243755E30
1352,2030,1.2728392262847614E30
1353,2129,1.2401287454056825E30
1354,2229,1.2288102242379602E30
1355,2529,1.1898119305618596E30
1356,1822,1.1874050867344882E30
1357,2029,1.1693266890103576E30
1358,7251,1.1426097891030242E30
1359,2282,1.1251948424112796E30
1360,2224,1.1196980139863943E30
1361,3345,1.1196817784840864E30
1362,8028,1.1192850760033973E30
1363,1730,1.108695352218053E30
1364,1531,1.0552402156913718E30
1365,2426,1.0542390203443423E30
1366,1522,1.0529251268811E30
1367,4475,1.046530422506466E30
1368,1538,1.0179406958928714E30
1369,4375,1.0155291976579808E30
1370,8128,1.0061288981157957E30
1371,1929,9.921752600332585E29
1372,8027,9.909030793747337E29
1373,2325,9.790400786748567E29
1374,2225,9.790400786748567E29
1375,2326,9.790400786748567E29
1376,2226,9.790400786748567E29
1377,2227,9.786278495823914E29
1378,3043,9.757562768257494E29
1379,2124,9.749808996349301E29
1380,2127,9.572861313922777E29
1381,1740,9.558681741790174E29
1382,2628,9.542261740383182E29
1383,1828,9.53762001593285E29
1384,1928,9.53762001593285E29
1385,2028,9.53762001593285E29
1386,2128,9.53762001593285E29
1387,1829,9.53762001593285E29
1388,1729,9.53762001593285E29
1389,1926,9.53762001593285E29
1390,1827,9.53762001593285E29
1391,2027,9.53762001593285E29
1392,1927,9.53762001593285E29
1393,2125,9.454044912543957E29
1394,2348,1.664208459463527E32
1395,2025,9.44189055866409E29
1396,6377,1.6520826725248952E32
1397,2527,9.414829949010678E29
1398,4936,1.6477151601373424E32
1399,2228,9.403187585740238E29
1400,5036,1.6477151601373424E32
1401,2327,9.329560142065918E29
1402,4937,1.6477151601373424E32
1403,2429,9.305190548916412E29
1404,5037,1.6477151601373424E32
1405,2749,9.303618371513584E29
1406,5137,1.6477151601373424E32
1407,1826,9.299017619883192E29
1408,5038,1.6477151601373424E32
1409,4963,1.6555616954970164E33
1410,3255,1.6471508883530876E32
1411,5366,1.6552615489727005E33
1412,3134,1.6437372291606373E32
1413,4967,1.6516994183740984E33
1414,5243,1.6433156790178965E32
1415,5157,1.6172365079073037E33
1416,4249,1.6420964723249582E32
1417,4853,1.6131219048898076E33
1418,5874,1.637573892976043E32
1419,6260,1.6080290953340643E33
1420,7357,4.962973527179779E31
1421,4968,1.6014582689482488E33
1422,2858,4.961844988006666E31
1423,5252,1.5815018173776082E33
1424,5425,4.960120965912801E31
1425,5256,1.574321546272159E33
1426,3324,4.945389809187504E31
1427,6062,1.5737545288979389E33
1428,5324,4.944854902898862E31
1429,5372,1.569560402824102E33
1430,8145,4.941151078637386E31
1431,5254,1.564762505956959E33
1432,4030,4.940108807413045E31
1433,7526,1.5596568487290092E33
1434,4143,1.6327162625380094E32
1435,8127,9.267543097076162E29
1436,5073,1.5593357531893444E33
1437,2329,9.237219401416206E29
1438,2748,9.151396494026198E29
1439,5136,1.6323443304409782E32
1440,1925,8.980681009404401E29
1441,4938,1.631374118107804E32
1442,2427,8.954740496268677E29
1443,6333,1.6298189635271963E32
1444,6740,4.935114610068742E31
1445,4837,1.6292563606070444E32
1446,1824,8.823050739426652E29
1447,4756,1.5549488498692346E33
1448,1629,8.712286270768047E29
1449,5068,1.5521033125999828E33
1450,4272,1.6281481265700144E32
1451,7446,4.9287499149706445E31
1452,4268,1.6254047537251186E32
1453,5360,1.5481577014704626E33
1454,2380,8.685865018960366E29
1455,4972,1.5454988857341253E33
1456,2280,8.668717756170218E29
1457,5072,1.5434038243390675E33
1458,2379,8.668717756170218E29
1459,4647,1.5427151100487344E33
1460,2278,8.652965501299834E29
1461,5643,1.5336799859730275E33
1462,2178,8.645063699757627E29
1463,6077,1.624065798652326E32
1464,5929,4.924179331974096E31
1465,2279,8.643974429046534E29
1466,5156,1.5334088013213662E33
1467,2179,8.618525977757163E29
1468,5452,1.5238421320389163E33
1469,2180,8.558179613509145E29
1470,4759,1.513626194863325E33
1471,2281,8.552743050687121E29
1472,5550,1.6233344849066296E32
1473,2126,8.531320128357377E29
1474,7071,1.621601223143103E32
1475,7137,4.923736215097153E31
1476,7754,1.616645715127282E32
1477,1726,8.512529365286433E29
1478,4162,1.6148875912449395E32
1479,2378,8.41571677550909E29
1480,4969,1.50356681011588E33
1481,1923,8.28590156508544E29
1482,5460,1.4947004842443813E33
1483,2024,8.216959297098974E29
1484,4766,1.4827663757054235E33
1485,2026,8.105501469549058E29
1486,5173,1.4776354501114624E33
1487,2328,8.089318686615628E29
1488,5053,1.4767141378370614E33
1489,2528,8.040575098365432E29
1490,5567,1.4760083487206225E33
1491,2428,8.040575098365432E29
1492,5644,1.4676507640040202E33
1493,1626,7.882714825668514E29
1494,5561,1.4580205212482192E33
1495,1525,7.787794327549715E29
1496,3682,1.440113181016542E33
1497,1530,7.787794327549715E29
1498,4763,1.4374876997375857E33
1499,1623,7.787794327549715E29
1500,5661,1.434092728371636E33
1501,1523,7.787794327549715E29
1502,5251,1.4113025190631788E33
1503,1624,7.787794327549713E29
1504,4056,1.4064756798215886E33
1505,1528,7.787794327549713E29
1506,4863,1.390116415204669E33
1507,1524,7.787794327549713E29
1508,5466,1.3852473979385746E33
1509,1529,7.787794327549713E29
1510,5271,1.378784224284651E33
1511,7065,1.6113469845260034E32
1512,1625,7.787794327549713E29
1513,6744,1.6078366443687329E32
1514,1526,7.787794327549713E29
1515,4227,1.6052987475874231E32
1516,1723,7.787794327549713E29
1517,7439,1.5967382167803006E32
1518,1527,7.787794327549713E29
1519,3866,1.5894979775479435E32
1520,7181,4.904570331974593E31
1521,5079,1.5884129131595751E32
1522,4874,1.3732202441962966E33
1523,7355,1.5794499082657947E32
1524,4654,1.371142367390213E33
1525,5234,1.573060442524951E32
1526,8168,4.897011456645926E31
1527,3683,1.571845008321984E32
1528,1924,7.77748496518098E29
1529,6885,1.56915040497315E32
1530,7473,4.885395384297268E31
1531,4754,1.3680669469312024E33
1532,4130,4.882601227783133E31
1533,6169,1.366588380578105E33
1534,4625,4.881904056550389E31
1535,5953,1.364067010534363E33
1536,4733,4.879446808357037E31
1537,5436,1.5663964537868402E32
1538,4778,4.8785585580659875E31
1539,1823,7.758008955618094E29
1540,8567,4.876270241858732E31
1541,5238,7.692845639997809E29
1542,4243,1.5631466472543877E32
1543,1724,7.641983573617881E29
1544,6753,1.363481477879604E33
1545,1628,7.588958984016362E29
1546,5168,1.3554500554043236E33
1547,8227,7.538193738050149E29
1548,6070,1.3553673973254366E33
1549,4955,1.3483661023151038E33
1550,5152,1.3334218740469086E33
1551,3267,4.871348970447204E31
1552,8226,7.418184134805627E29
1553,5270,1.3251806313015846E33
1554,2648,7.277201534409378E29
1555,5326,4.870798155932987E31
1556,4265,1.5551948605244747E32
1557,6238,4.8663053804100205E31
1558,2548,7.277201534409378E29
1559,5147,1.322620129337837E33
1560,2649,7.277201534409378E29
1561,5968,1.3170334476342098E33
1562,2549,7.277201534409378E29
1563,4451,1.3129548011331506E33
1564,8126,7.226953293586021E29
1565,4970,1.3016704465919155E33
1566,2181,6.542104743825004E29
1567,5364,1.2929803591404233E33
1568,2081,6.451434917337676E29
1569,5752,1.2876885239958495E33
1570,2277,6.1389423911360015E29
1571,3930,4.85935402232542E31
1572,7047,1.5538967792215646E32
1573,4824,4.8554150642483825E31
1574,3044,5.346452590235977E29
1575,4783,4.853763476758798E31
1576,5253,1.2853535431436754E33
1577,5646,1.2839650245925193E33
1578,5057,1.2837164879784499E33
1579,4366,1.2740559095120262E33
1580,6345,1.2554767780360126E33
1581,5662,1.2551461191286236E33
1582,5174,1.2479702248536364E33
1583,6165,1.2373701354460912E33
1584,5344,1.2290673171686008E33
1585,5349,1.2282132902972334E33
1586,6150,1.2238181820137022E33
1587,5148,1.2231960788644357E33
1588,4973,1.2198343696912473E33
1589,5766,1.2192839562313445E33
1590,5067,1.2173645839678305E33
1591,4755,1.2085299992753946E33
1592,5146,1.1967682261063865E33
1593,4658,1.1915278905885165E33
1594,6066,1.1813598265554933E33
1595,5964,1.1808158388616837E33
1596,5351,1.1772362453896929E33
1597,5064,1.1748607508884576E33
1598,5960,1.1743159423847972E33
1599,5047,1.1742358082953963E33
1600,5171,1.1654569800685888E33
1601,4666,1.1652043213437955E33
1602,6069,1.1608915027099668E33
1603,4156,1.1569692456449403E33
1604,7151,4.917956963740968E29
1605,5189,4.853606025709587E31
1606,5046,1.1565179115621281E33
1607,6237,1.551718835690421E32
1608,5348,1.1468321303426367E33
1609,5849,1.5502731373618627E32
1610,6565,1.1305262523745675E33
1611,5773,1.5491652561300348E32
1612,6261,1.1304304099853693E33
1613,7938,1.5488036804431024E32
1614,3956,1.1290056995744745E33
1615,6437,1.5467428072259008E32
1616,4256,1.1275755265555121E33
1617,2247,1.5435973950005895E32
1618,4048,1.1232212465894546E33
1619,3466,1.538150412061925E32
1620,5472,1.1194908025302937E33
1621,5562,1.1153089219482137E33
1622,4427,4.8446932375136685E31
1623,3142,4.8097667741216626E29
1624,5248,1.09897148728593E33
1625,6168,1.0983547721156208E33
1626,3660,1.5298380771403778E32
1627,5970,1.0973124372959478E33
1628,6781,1.5296573808176814E32
1629,5052,1.0946642597917498E33
1630,4841,4.842368139586729E31
1631,7164,1.0927475119781991E33
1632,3245,3.859325474993385E29
1633,4948,1.0859597900545393E33
1634,3444,3.727852908917135E29
1635,4867,1.0655220850416068E33
1636,3244,3.429796898180759E29
1637,5268,1.0627783430973581E33
1638,3144,3.429796898180759E29
1639,4356,1.054049963515842E33
1640,3344,3.429796898180759E29
1641,6250,1.0524923315428363E33
1642,3242,3.429796898180759E29
1643,5070,1.0471910733878316E33
1644,3442,3.429796898180759E29
1645,5866,1.0429689303064404E33
1646,3342,3.429796898180759E29
1647,5265,1.0420938479695848E33
1648,3143,3.429796898180759E29
1649,3343,3.429796898180759E29
1650,3243,3.429796898180759E29
1651,8067,4.840701081105368E31
1652,8573,1.528445424316893E32
1653,3443,3.429796898180759E29
1654,5647,1.0414645246031859E33
1655,5176,3.342249871490973E29
1656,6164,1.0399771092528365E33
1657,1539,3.3183485120797206E29
1658,5249,1.0399634143632132E33
1659,5240,2.3952146939220568E29
1660,4852,1.0350237775968371E33
1661,5341,2.204580944149737E29
1662,6151,1.0310155405258139E33
1663,5456,1.029520237270393E33
1664,4672,1.0
1665,8340,4.827770418679026E31
1666,8474,1.527519803415153E32
1667,6037,4.818374232297756E31
1668,4772,1.0
1669,5867,1.0280787478055487E33
1670,5076,1.0
1671,4572,1.0
1672,2566,4.817275545212031E31
1673,7272,1.5260252040349152E32
1674,4581,4.81704300997011E31
1675,5440,1.0
1676,7771,4.814450116879762E31
1677,4472,1.0
1678,7884,4.809245460769769E31
1679,6158,1.0249408145524582E33
1680,5424,4.807458264741832E31
1681,5566,1.0225754837991094E33
1682,7535,4.800287711249967E31
1683,5663,1.0197152287418997E33
1684,5340,1.0
1685,5869,1.015474524895209E33
1686,4773,1.0
1687,6067,1.0144999381698187E33
1688,5524,4.79725303247983E31
1689,5464,1.0135164922068609E33
1690,7581,4.796618824902437E31
1691,5167,1.0132783655193235E33
1692,7358,4.7896286553726275E31
1693,5437,1.0128665919228543E33
1694,2774,4.787890202384388E31
1695,4662,1.0110119637702007E33
1696,4923,4.786052207324742E31
1697,5354,1.0109806214872118E33
1698,4573,1.0
1699,5155,1.0106614512799597E33
1700,2248,1.520344447582865E32
1701,2865,4.785375781277524E31
1702,4980,1.5195165893792079E32
1703,4866,1.009641842464321E33
1704,4673,1.0
1705,4560,1.0093336440165853E33
1706,4473,1.0
1707,3861,1.0082297723529642E33
1708,7925,4.783916650348664E31
1709,5352,1.0060890103082682E33
1710,7551,4.782738167383695E31
1711,7056,1.005014471100473E33
1712,8233,4.781257358549708E31
1713,6474,1.0041744706002643E33
1714,6927,4.777303416092983E31
1715,5656,9.986487916329874E32
1716,3225,4.7708494880266735E31
1717,6369,9.953369804137723E32
1718,7477,4.764746561076137E31
1719,6068,9.952751472101016E32
1720,4924,4.763852814453552E31
1721,6564,9.946354085847681E32
1722,5024,4.763852814453552E31
1723,4545,9.918528344213666E32
1724,7037,4.759825251219168E31
1725,4653,9.892025931623241E32
1726,2249,4.754174406731277E31
1727,6157,9.860853322567952E32
1728,5323,4.739633129083873E31
1729,5245,9.857683264618355E32
1730,8587,4.738084771458107E31
1731,5246,9.848241274707969E32
1732,3221,4.73760963769722E31
1733,6149,9.826119247539193E32
1734,4230,4.733164899767749E31
1735,5966,9.791493079460578E32
1736,4088,4.729737736539205E31
1737,4971,9.772523600362702E32
1738,4374,1.0
1739,6051,9.759740792129929E32
1740,7620,4.7122591606444025E31
1741,6050,9.688196483889944E32
1742,8582,4.709517946708383E31
1743,5056,9.630200813047537E32
1744,5979,4.7090749001399425E31
1745,5273,9.595452358691116E32
1746,5141,4.706873685510063E31
1747,4767,9.560102801430193E32
1748,2448,4.703448296756283E31
1749,4760,9.543588761676859E32
1750,5130,4.702719799303697E31
1751,4150,9.537480010827261E32
1752,3840,4.696092359194362E31
1753,5172,9.511895447703822E32
1754,5223,4.6926683914171155E31
1755,4574,1.0
1756,4885,4.68638410927767E31
1757,5569,9.472101319954E32
1758,6580,4.682840688207323E31
1759,4640,9.458340424853597E32
1760,8545,4.678211612467597E31
1761,5563,9.45035108516569E32
1762,3789,4.67095425031412E31
1763,6445,9.441500350626984E32
