Square	Time	Country	SMSin	SMSout	Callin	Callout	Internet	Month	Day	Hour	WDay	Charge
1	1383580800000	0	0.2963627190623496	0.0	0.0	0.0	0.0	11	4	16	0	0
1	1383580800000	39	1.2171470084612828	0.5396553233589261	0.8989312532105455	1.0651456220717617	13.447834906299493	11	4	16	0	1
1	1383581400000	0	0.35507704014802066	0.0	0.0	0.0	0.0	11	4	16	0	1
1	1383581400000	39	1.16370911931981	0.751166297071318	1.0421295452704746	1.0622807697256629	12.701123994048677	11	4	16	0	1
1	1383582000000	0	0.19708945394940144	0.0	0.0	0.0	0.0	11	4	16	0	0
1	1383582000000	39	1.1209095924390338	0.5070784265375416	1.1162574299874355	1.108654916817438	13.115171850399266	11	4	16	0	1
1	1383582000000	880	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	16	0	0
1	1383582600000	0	0.21204974483269184	0.052274848528573205	0.0	0.0261374242642866	0.0	11	4	16	0	0
1	1383582600000	355	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	16	0	0
1	1383582600000	39	0.8687659359872603	0.542605674077325	0.8383441236470748	1.3892620787592973	11.873306953403494	11	4	16	0	1
1	1383583200000	0	0.1905644830200036	0.0	0.0017873101054994376	0.0	0.0	11	4	16	0	0
1	1383583200000	33	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	16	0	0
1	1383583200000	380	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	16	0	0
1	1383583200000	39	0.7542876445343174	0.3005616087659484	1.0016936401621923	1.1545757911612138	14.380323340539524	11	4	16	0	1
1	1383583800000	33	0.0	0.0	0.0261374242642866	0.0	0.0	11	4	16	0	0
1	1383583800000	39	0.4607897778180666	0.20074957253270045	1.005807031493491	1.3003824404503408	11.428730134022866	11	4	16	0	1
1	1383584400000	0	0.21258851595299155	0.0261374242642866	0.0	0.0	0.0	11	4	17	0	0
1	1383584400000	380	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	17	0	0
1	1383584400000	39	0.9167563964399346	0.27371441663676177	1.0575431089017644	1.4499722472417629	11.621898845703123	11	4	17	0	1
1	1383584400000	41	0.0	0.0	0.02730046487718618	0.0	0.0	11	4	17	0	0
1	1383585000000	0	0.055225199246972216	0.0	0.02730046487718618	0.0	0.0	11	4	17	0	0
1	1383585000000	1	0.0261374242642866	0.0	0.0	0.0	0.0	11	4	17	0	0
1	1383585000000	212	0.0	0.0	0.0	0.0017873101054994376	0.0	11	4	17	0	0
1	1383585000000	39	0.751166297071318	0.3609777415848186	1.081439950312552	1.0736288998512593	12.198697729962731	11	4	17	0	1
1	1383585600000	0	0.10687577828294556	0.0	0.0	0.0	0.0	11	4	17	0	0
1	1383585600000	33	0.02730046487718618	0.0	0.0	0.0	0.0	11	4	17	0	0
1	1383585600000	39	0.7165935528531391	0.5717789474323107	1.2486463630420677	1.4185208504865832	13.685557042988277	11	4	17	0	1
1	1383585600000	420	0.0	0.07841227279285981	0.0	0.0	0.0	11	4	17	0	0
1	1383586200000	0	0.2934123683439506	0.0	0.0	0.0	0.0	11	4	17	0	0
1	1383586200000	20	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	17	0	0
1	1383586200000	39	0.5541248009475218	0.4073518886765938	0.8925772790257476	0.8544299145965698	14.07934239562488	11	4	17	0	1
1	1383586200000	420	0.0	0.052274848528573205	0.0	0.0	0.0	11	4	17	0	0
1	1383586200000	46	0.0	0.0	0.0	0.0	0.0261374242642866	11	4	17	0	0
1	1383586200000	49	0.0	0.0	0.0	0.0	0.0261374242642866	11	4	17	0	0
1	1383586800000	0	0.1603991657967185	0.0	0.0	0.0	0.0	11	4	17	0	0
1	1383586800000	39	0.7925942460478995	0.31772494195604273	1.16433338881241	1.0034809502676918	13.341727270985961	11	4	17	0	1
1	1383587400000	0	0.1348005126527316	0.0	0.0	0.0	0.0	11	4	17	0	0
1	1383587400000	20	0.0	0.0	0.0	0.02730046487718618	0.0	11	4	17	0	0
1	1383587400000	39	1.0034809502676918	0.3871151658491052	1.4001089783112888	0.8782412576350572	15.29136179194746	11	4	17	0	2
1	1383587400000	420	0.0	0.0261374242642866	0.0	0.0	0.0	11	4	17	0	0
1	1383588000000	0	0.3729021833774099	0.0	0.0	0.0	0.0	11	4	18	0	1
1	1383588000000	33	0.02730046487718618	0.02730046487718618	0.0	0.0	0.0	11	4	18	0	0
1	1383588000000	380	0.0	0.0	0.0	0.02792473436978604	0.0	11	4	18	0	0
1	1383588000000	39	0.8429962860986732	0.7634209726929138	1.0878794228696496	1.0783186028495526	15.0246735768137	11	4	18	0	2
1	1383588600000	0	0.4322407739556807	0.0	0.0	0.0	0.0	11	4	18	0	1
1	1383588600000	355	0.0	0.0	0.052274848528573205	0.0	0.0	11	4	18	0	0
1	1383588600000	380	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	18	0	0
1	1383588600000	39	1.196542511258095	0.4466247531719764	1.1719359019824072	0.9256929469674318	17.045212430667984	11	4	18	0	2
1	1383589200000	0	0.456676386486768	0.0	0.0	0.0	0.0	11	4	18	0	1
1	1383589200000	355	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	18	0	0
1	1383589200000	39	0.6497379474771711	0.5089991928409463	0.8378908508990752	0.7238658321941319	12.218566678414518	11	4	18	0	1
1	1383589800000	0	0.3538285011628209	0.0	0.0	0.0261374242642866	0.0	11	4	18	0	1
1	1383589800000	39	0.8593761127117635	0.5676655561010122	0.8206899771622858	0.9459296697949204	11.305113043461091	11	4	18	0	1
1	1383589800000	46	0.0	0.0	0.0	0.0	0.0261374242642866	11	4	18	0	0
1	1383589800000	49	0.0	0.0	0.0	0.0	0.02971204447528548	11	4	18	0	0
1	1383590400000	0	0.4624915895512659	0.0017873101054994376	0.0	0.0	0.0	11	4	18	0	1
1	1383590400000	39	0.8964341752401459	0.4998916455688489	0.5854531587837064	0.8978537109699459	10.48056617008441	11	4	18	0	1
1	1383590400000	41	0.02730046487718618	0.0	0.0	0.0	0.0	11	4	18	0	0
1	1383591000000	0	0.27255137602386226	0.0	0.0	0.07957531340575938	0.0	11	4	18	0	1
1	1383591000000	39	0.5422003591549305	0.6140876610183924	0.7755164112301052	0.73047630149583	13.748896403257758	11	4	18	0	1
1	1383591000000	40	0.0	0.003574620210998875	0.0	0.0	0.0	11	4	18	0	0
1	1383591000000	41	0.0	0.0	0.02730046487718618	0.02730046487718618	0.0	11	4	18	0	0
1	1383591600000	0	0.19056448302000356	0.0	0.0	0.0	0.0	11	4	19	0	0
1	1383591600000	39	0.5184265566631382	0.32893961588373405	0.5886120467934007	0.5961290615910979	14.286150564297495	11	4	19	0	1
1	1383591600000	41	0.0	0.0	0.02730046487718618	0.0	0.0	11	4	19	0	0
1	1383592200000	0	0.21965225800268914	0.0	0.0	0.02730046487718618	0.0	11	4	19	0	0
1	1383592200000	39	0.3675027125142165	0.32840084476343434	0.5872780094359008	0.5143131653318395	13.845390314396909	11	4	19	0	1
1	1383592800000	0	0.37236341225711017	0.0	0.0	0.0261374242642866	0.0	11	4	19	0	1
1	1383592800000	39	0.9008040616883448	0.6204791757498851	0.65197853033067	0.5944272498578986	15.147953620214945	11	4	19	0	2
1	1383592800000	40	0.0	0.0	0.0	0.07841227279285981	0.0	11	4	19	0	0
1	1383593400000	0	0.10982612900134456	0.0	0.0	0.052274848528573205	0.0	11	4	19	0	0
1	1383593400000	20	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	19	0	0
1	1383593400000	39	1.532412412993621	0.7837431938927024	0.5380390099980268	0.607930464464694	15.991697214725216	11	4	19	0	2
1	1383594000000	0	0.0017873101054994376	0.07841227279285981	0.0	0.0	0.0	11	4	19	0	0
1	1383594000000	39	0.5106530467485405	0.4281273826243821	0.3847890846233061	0.3034264611120473	15.660761751444689	11	4	19	0	2
1	1383594000000	46	0.0	0.0	0.0	0.0	0.0261374242642866	11	4	19	0	0
1	1383594600000	0	0.16326401814281735	0.052274848528573205	0.0	0.05343788914147278	0.0	11	4	19	0	0
1	1383594600000	355	0.0	0.0	0.0	0.0261374242642866	0.0	11	4	19	0	0
1	1383594600000	39	0.7921409732999	0.541074859088726	0.6395528579644741	0.7677908591411128	15.566349186074634	11	4	19	0	2
1	1383595200000	0	0.1342617415324319	0.0	0.0	0.0	0.0	11	4	20	0	0
1	1383595200000	33	0.0	0.08190139463155853	0.0	0.0	0.0	11	4	20	0	0
1	1383595200000	39	1.4834299086726477	0.4917503612785518	0.4631158590438658	0.2707640659183628	17.49902622637476	11	4	20	0	2
1	1383595200000	46	0.0	0.0	0.0	0.0	0.0261374242642866	11	4	20	0	0
1	1383595800000	0	0.13891390398403022	0.02730046487718618	0.02730046487718618	0.0	0.0	11	4	20	0	0
1	1383595800000	39	0.735752733440028	0.5155617043170393	0.3260747635376351	0.5392020506109265	17.372245301474614	11	4	20	0	2
1	1383596400000	0	0.11697536942334233	0.0	0.0	0.0	0.0	11	4	20	0	0
1	1383596400000	39	0.6913368931983527	0.6533125676881698	0.3254504940450353	0.3847890846233061	14.666708164999188	11	4	20	0	1
1	1383597000000	0	0.1348005126527316	0.0	0.0	0.0	0.0	11	4	20	0	0
1	1383597000000	39	0.6906271253334527	0.6919987032376476	0.2457896822669757	0.38059019491970736	14.700571141352468	11	4	20	0	1
1	1383597600000	0	0.030875085088185057	0.0	0.0	0.0	0.0	11	4	20	0	0
1	1383597600000	39	0.5795524573469084	0.5344268492403329	0.19235179312550302	0.1650513282483168	13.226554575275705	11	4	20	0	1
1	1383597600000	421	0.0	0.0	0.02730046487718618	0.0	0.0	11	4	20	0	0
1	1383597600000	44	0.05460092975437236	0.05460092975437236	0.0	0.0	0.0	11	4	20	0	0
1	1383598200000	0	0.1127764797197436	0.0	0.0	0.0	0.0	11	4	20	0	0
1	1383598200000	32	0.0	0.0017873101054994376	0.0	0.0	0.0017873101054994376	11	4	20	0	0
1	1383598200000	39	0.674002563263658	0.4696408299732637	0.2689767558128633	0.2184892173897896	13.41161872545263	11	4	20	0	1
1	1383598200000	421	0.02730046487718618	0.02730046487718618	0.0	0.0	0.0	11	4	20	0	0
1	1383598200000	44	0.02730046487718618	0.02730046487718618	0.0	0.0	0.0	11	4	20	0	0
1	1383598800000	0	0.13417624316013174	0.0	0.0	0.0	0.0	11	4	21	0	0
1	1383598800000	39	1.0422525841894696	0.969741012833408	0.2446266416540762	0.18528805107580534	12.190753223303533	11	4	21	0	1
1	1383599400000	0	0.055225199246972216	0.0	0.0	0.0	0.0	11	4	21	0	0
1	1383599400000	39	0.7280647218977306	0.912643005108636	0.13596355326563114	0.16567559774091667	12.746114803576061	11	4	21	0	1
1	1383599400000	46	0.0	0.0	0.0	0.0	0.0261374242642866	11	4	21	0	0
1	1383600000000	0	0.13417624316013174	0.0	0.0	0.0	0.0	11	4	21	0	0
1	1383600000000	39	0.9180049354251344	0.6750801055042575	0.10803881889584513	0.16210097752991776	11.68361013295151	11	4	21	0	1
1	1383600000000	421	0.02730046487718618	0.0	0.0	0.0	0.0	11	4	21	0	0
1	1383600000000	46	0.0	0.0	0.0	0.0	0.0261374242642866	11	4	21	0	0
1	1383600600000	0	0.10920185950874473	0.0	0.0	0.0	0.0	11	4	21	0	0
1	1383600600000	39	0.8395926626322745	0.8918675111608477	0.10982612900134456	0.16326401814281738	13.457811458520894	11	4	21	0	1
1	1383601200000	0	0.1377508633711306	0.0261374242642866	0.0	0.0	0.0	11	4	21	0	0
1	1383601200000	39	0.6366880056183752	0.6466166000141716	0.10803881889584513	0.18940144240710396	12.852612390204394	11	4	21	0	1
1	1383601200000	421	0.0	0.02730046487718618	0.0	0.0	0.0	11	4	21	0	0
1	1383601200000	46	0.0	0.0	0.0	0.0	0.0261374242642866	11	4	21	0	0
1	1383601800000	0	0.05343788914147278	0.0	0.0	0.0	0.0	11	4	21	0	0
1	1383601800000	39	0.7250288728070314	0.6478651389993715	0.08136262351125882	0.08073835401865896	13.32893742819146	11	4	21	0	1
1	1383602400000	0	0.05343788914147278	0.0	0.0	0.0	0.0	11	4	22	0	0
1	1383602400000	39	0.5959580648464976	0.6511832640934699	0.1917275236329031	0.05343788914147278	12.480296935772891	11	4	22	0	1
1	1383603000000	0	0.08190139463155853	0.0	0.0	0.0	0.0	11	4	22	0	0
1	1383603000000	39	0.7476771752326195	0.8835552301259504	0.10750004777554543	0.030875085088185057	11.6773312398601	11	4	22	0	1
1	1383603600000	0	0.0017873101054994376	0.0	0.0	0.0	0.0	11	4	22	0	0
1	1383603600000	39	0.4036917700932948	0.458916969340267	0.10803881889584513	0.10920185950874473	11.653839713371712	11	4	22	0	1
1	1383604200000	0	0.02730046487718618	0.0	0.0	0.0	0.0	11	4	22	0	0
1	1383604200000	39	0.8608214293280625	0.4531017662757692	0.05343788914147278	0.05343788914147278	10.053947425509524	11	4	22	0	1
1	1383604200000	46	0.0	0.0	0.0	0.0	0.0261374242642866	11	4	22	0	0
1	1383604800000	39	0.29752575967524925	0.3561545823886201	0.21724067840458988	0.05460092975437236	11.416938623806624	11	4	22	0	1
1	1383605400000	0	0.0017873101054994376	0.0	0.0	0.02730046487718618	0.0	11	4	22	0	0
1	1383605400000	39	0.0849372437222577	0.06299870916156983	0.05343788914147278	0.0825256641241584	9.81446375960174	11	4	22	0	0
10	1383519600000	0	0.05917506093295659	0.0	0.0	0.0	0.0	11	3	23	6	0
10	1383519600000	39	0.028653089065956112	0.010173990622333493	0.028653089065956112	0.0388270796882896	5.231008731949634	11	3	23	6	0
10	1383520200000	39	0.16361342657444755	0.0776541593765792	0.010173990622333493	0.0	5.415398085824642	11	3	23	6	0
10	1383520800000	39	0.042778818318324766	0.05690454757069344	0.014125729252368662	0.020347981244666986	5.200989409161423	11	3	23	6	0
10	1383521400000	39	0.12230186049594835	0.09177988862894786	0.0	0.028653089065956112	4.593480232839938	11	3	23	6	0
10	1383522000000	39	0.13247585111828186	0.1980871370714832	0.0	0.0388270796882896	4.47628661512946	11	3	23	6	1
10	1383522600000	39	0.2533104593744046	0.20430938906378152	0.0	0.028653089065956112	4.732204651445193	11	3	23	6	1
10	1383522600000	49	0.014125729252368662	0.0	0.0	0.0	0.0	11	3	23	6	0
10	1383523200000	39	0.18978202925019405	0.1756562999978254	0.0	0.0	3.9945547043498437	11	4	0	0	1
10	1383523800000	39	0.18126294840095847	0.22839513591053726	0.0	0.0	4.654776401089366	11	4	0	0	1
10	1383524400000	39	0.22652625310949284	0.08139192497866794	0.014125729252368662	0.010173990622333493	4.879835401959033	11	4	0	0	1
10	1383525000000	39	0.2242557397472297	0.17960803862786054	0.014125729252368662	0.0	4.351796636825823	11	4	0	0	1
10	1383525000000	46	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	0	0	0
10	1383525600000	39	0.21074561408402626	0.1368292203095358	0.0	0.0	3.7058704982995208	11	4	0	0	1
10	1383526200000	39	0.13869810311058015	0.2246573703084485	0.0	0.0	3.866383834894594	11	4	0	0	1
10	1383526800000	39	0.1368292203095358	0.12852411248824666	0.0	0.0	3.4298668412952886	11	4	1	0	0
10	1383527400000	39	0.09177988862894786	0.04900107031062309	0.0	0.0	3.591900061119535	11	4	1	0	0
10	1383528000000	39	0.0776541593765792	0.10817613124357968	0.0	0.0	3.440040831917622	11	4	1	0	0
10	1383528600000	39	0.0388270796882896	0.0388270796882896	0.0	0.0	3.196738777665828	11	4	1	0	0
10	1383528600000	46	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	1	0	0
10	1383529200000	39	0.0	0.0	0.0	0.0	3.2906541531131155	11	4	1	0	0
10	1383529800000	0	0.010173990622333493	0.0	0.0	0.0	0.0	11	4	1	0	0
10	1383529800000	39	0.020347981244666986	0.020347981244666986	0.0	0.0	3.165129112086672	11	4	1	0	0
10	1383530400000	39	0.0	0.0	0.0	0.0	3.408366599356314	11	4	2	0	0
10	1383531000000	39	0.0	0.0	0.0	0.0	3.2221346781749363	11	4	2	0	0
10	1383531600000	39	0.010173990622333493	0.0	0.0	0.0	3.044696134391768	11	4	2	0	0
10	1383532200000	39	0.0	0.0	0.0	0.0	3.0674903505391655	11	4	2	0	0
10	1383532800000	39	0.0	0.0	0.0	0.0	2.867433312149068	11	4	2	0	0
10	1383533400000	39	0.06934905155529009	0.020347981244666986	0.0	0.0	3.2690265771618945	11	4	2	0	0
10	1383534000000	39	0.057306178131912223	0.0	0.0	0.020347981244666986	3.248062992328062	11	4	3	0	0
10	1383534600000	39	0.0	0.0	0.0	0.0	2.839208169139004	11	4	3	0	0
10	1383535200000	39	0.028653089065956112	0.028653089065956112	0.0	0.0	3.415579770004322	11	4	3	0	0
10	1383535800000	39	0.028653089065956112	0.0	0.0	0.0	2.967330651066032	11	4	3	0	0
10	1383536400000	39	0.04069596248933397	0.0	0.010173990622333493	0.0	3.0999941597175864	11	4	3	0	0
10	1383537000000	39	0.04069596248933397	0.010173990622333493	0.0	0.0	3.777591081734645	11	4	3	0	0
10	1383537600000	39	0.0	0.0	0.0	0.0	3.2241428309810303	11	4	4	0	0
10	1383538200000	39	0.028653089065956112	0.0	0.0	0.0	2.8485788986389	11	4	4	0	0
10	1383538800000	39	0.020347981244666986	0.020347981244666986	0.057306178131912223	0.0	3.4789205425952603	11	4	4	0	0
10	1383539400000	0	0.010173990622333493	0.0	0.0	0.0	0.0	11	4	4	0	0
10	1383539400000	39	0.014125729252368662	0.0	0.0	0.010173990622333493	3.1876609676779006	11	4	4	0	0
10	1383540000000	0	0.0388270796882896	0.0	0.0	0.0	0.0	11	4	4	0	0
10	1383540000000	39	0.0	0.0	0.014125729252368662	0.07143190738428087	3.4725853360925862	11	4	4	0	0
10	1383540600000	39	0.0388270796882896	0.0388270796882896	0.028653089065956112	0.028653089065956112	3.3507980606682324	11	4	4	0	0
10	1383541200000	0	0.028653089065956112	0.0	0.0	0.0	0.0	11	4	5	0	0
10	1383541200000	39	0.08595926719786832	0.010173990622333493	0.028653089065956112	0.028653089065956112	3.4600882011186416	11	4	5	0	0
10	1383541800000	39	0.06748016875424571	0.028653089065956112	0.010173990622333493	0.17191853439573665	3.4941865965491328	11	4	5	0	0
10	1383542400000	0	0.028653089065956112	0.0	0.0	0.0	0.0	11	4	5	0	0
10	1383542400000	380	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	5	0	0
10	1383542400000	39	0.06748016875424571	0.0878281499989127	0.0	0.010173990622333493	3.737012317216812	11	4	5	0	0
10	1383543000000	380	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	5	0	0
10	1383543000000	39	0.020347981244666986	0.0	0.18209252501807013	0.057306178131912223	4.575122575828943	11	4	5	0	0
10	1383543600000	0	0.057306178131912223	0.0	0.0	0.0	0.0	11	4	5	0	0
10	1383543600000	39	0.23069196476747444	0.2985737640829389	0.08595926719786832	0.057306178131912223	4.873054420828042	11	4	5	0	1
10	1383544200000	0	0.028653089065956112	0.0	0.0	0.0	0.0	11	4	5	0	0
10	1383544200000	1	0.014125729252368662	0.0	0.0	0.0	0.0	11	4	5	0	0
10	1383544200000	39	0.18938039868897527	0.4559649386650882	0.06748016875424571	0.10630724844253532	6.043745956476776	11	4	5	0	1
10	1383544800000	0	0.028653089065956112	0.0	0.0	0.0	0.0	11	4	6	0	0
10	1383544800000	39	0.2466865768208875	0.2288230819664301	0.20203887570151835	0.042778818318324766	6.518989011246799	11	4	6	0	1
10	1383545400000	39	0.16903241744430827	0.26556730582572885	0.1451343281308249	0.04900107031062309	7.101241557064225	11	4	6	0	1
10	1383546000000	0	0.04900107031062309	0.0	0.0	0.0	0.0	11	4	6	0	0
10	1383546000000	39	0.3073025744989956	0.5296673594116321	0.23899707258876354	0.2699206750169829	7.623990314458312	11	4	6	0	1
10	1383546600000	0	0.1164812390648688	0.0	0.0	0.0	0.0	11	4	6	0	0
10	1383546600000	380	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	6	0	0
10	1383546600000	39	0.3656523022759659	0.4453893174815359	0.2165662355151058	0.28759651233816785	6.9525350488310345	11	4	6	0	1
10	1383547200000	0	0.09800214062124618	0.0	0.0	0.0	0.0	11	4	6	0	0
10	1383547200000	39	0.3839174276916421	0.29381876433046616	0.13247585111828186	0.30626326831506284	6.305924496272287	11	4	6	0	1
10	1383547800000	0	0.0776541593765792	0.0	0.0	0.0	0.0	11	4	6	0	0
10	1383547800000	33	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	6	0	0
10	1383547800000	39	0.4763129199097551	0.22238685694618532	0.15055331900068564	0.15926005738319354	6.272355065415262	11	4	6	0	1
10	1383548400000	0	0.2591310808054841	0.0	0.0	0.028653089065956112	0.0	11	4	7	0	0
10	1383548400000	357	0.028653089065956112	0.0	0.0	0.0	0.0	11	4	7	0	0
10	1383548400000	39	0.2699206750169829	0.3272268531488951	0.3903536527118868	0.30626326831506284	6.149962322442486	11	4	7	0	1
10	1383548400000	46	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	7	0	0
10	1383549000000	0	0.23256084756851886	0.0	0.0	0.028653089065956112	0.0	11	4	7	0	0
10	1383549000000	33	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	7	0	0
10	1383549000000	39	0.4285651288110112	0.20430938906378152	0.4048810125254743	0.4836007935806602	7.358659848084649	11	4	7	0	1
10	1383549000000	40	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	7	0	0
10	1383549600000	0	0.1997420468445811	0.0	0.0	0.0	0.0	11	4	7	0	0
10	1383549600000	39	0.8031381424974314	0.2267402261374393	0.310215006945098	0.44370809221376384	6.63237440379342	11	4	7	0	1
10	1383550200000	0	0.5786684297222553	0.0	0.0	0.0	0.0	11	4	7	0	1
10	1383550200000	33	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	7	0	0
10	1383550200000	39	0.4323028944131	0.2242557397472297	0.3652506717147471	0.6374418600939931	7.4988108239331845	11	4	7	0	1
10	1383550200000	40	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	7	0	0
10	1383550800000	0	0.4287791018389576	0.0	0.0	0.0	0.0	11	4	7	0	1
10	1383550800000	33	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	7	0	0
10	1383550800000	39	0.7744850534314753	0.3432214652023081	0.6069198882269926	0.6195783652395356	6.126722331666772	11	4	7	0	1
10	1383550800000	46	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	7	0	0
10	1383551400000	0	0.4229584804078781	0.0	0.0	0.028653089065956112	0.0	11	4	7	0	1
10	1383551400000	39	0.40883275115550943	0.4048810125254743	0.6432624815250726	0.4023965261352647	5.258400849272032	11	4	7	0	1
10	1383552000000	0	0.6729328047414127	0.0	0.0	0.010173990622333493	0.0	11	4	8	0	1
10	1383552000000	32	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	8	0	0
10	1383552000000	33	0.014125729252368662	0.0	0.0	0.0	0.0	11	4	8	0	0
10	1383552000000	355	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	8	0	0
10	1383552000000	39	0.6476158507163265	0.19995601987252756	0.8564925819993084	0.8847440405040458	5.4408950048513205	11	4	8	0	1
10	1383552000000	40	0.0	0.0	0.0	0.057306178131912223	0.0	11	4	8	0	0
10	1383552000000	46	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	8	0	0
10	1383552600000	0	0.4827491449299999	0.0	0.0	0.0	0.0	11	4	8	0	1
10	1383552600000	39	0.5398413500339657	0.5705772949289125	0.7778211884723452	0.9480848130949838	4.963201471717442	11	4	8	0	1
10	1383552600000	7	0.0	0.028653089065956112	0.0	0.0	0.0	11	4	8	0	0
10	1383553200000	0	0.2063922448927723	0.0	0.0	0.0	0.0	11	4	8	0	0
10	1383553200000	39	0.37435904065847375	0.5277984766105878	0.7728522156919261	0.5847030241812812	5.861643295417963	11	4	8	0	1
10	1383553200000	91	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	8	0	0
10	1383553800000	0	0.25787780159360496	0.028653089065956112	0.0	0.0	0.0	11	4	8	0	0
10	1383553800000	20	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	8	0	0
10	1383553800000	39	0.4418392094127195	0.6711123094685911	0.6229145002804056	0.6260145902597805	5.675738301774907	11	4	8	0	1
10	1383553800000	420	0.057306178131912223	0.028653089065956112	0.0	0.0	0.0	11	4	8	0	0
10	1383554400000	0	0.14326544532978056	0.0	0.0	0.0	0.0	11	4	8	0	0
10	1383554400000	20	0.0	0.0	0.0	0.057306178131912223	0.0	11	4	8	0	0
10	1383554400000	39	0.3529938252634228	0.4142254265306961	0.7213182714628705	0.4686234156776312	5.7018627603835546	11	4	8	0	1
10	1383555000000	0	0.3724901578574294	0.0	0.0	0.0	0.0	11	4	8	0	1
10	1383555000000	39	0.4310496152012208	0.5994401135616898	0.600082032645529	0.5462775750542104	5.317024873597976	11	4	8	0	1
10	1383555600000	0	0.2699206750169829	0.0	0.0	0.0	0.0	11	4	9	0	0
10	1383555600000	380	0.0	0.0	0.0	0.057306178131912223	0.0	11	4	9	0	0
10	1383555600000	39	0.6372278870660466	0.2832168276522399	0.5485964759446964	0.8035397730586502	4.917540779908813	11	4	9	0	1
10	1383555600000	7	0.028653089065956112	0.028653089065956112	0.0	0.0	0.0	11	4	9	0	0
10	1383556200000	0	0.3004426468839833	0.0	0.0	0.0	0.0	11	4	9	0	1
10	1383556200000	33	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	9	0	0
10	1383556200000	39	0.5689444571893634	0.3571332214267303	0.6860412998433973	0.7661799456101862	5.499305056149319	11	4	9	0	1
10	1383556200000	49	0.0	0.0	0.010173990622333493	0.0	0.0	11	4	9	0	0
10	1383556800000	0	0.2452193245810619	0.0	0.0	0.0	0.0	11	4	9	0	0
10	1383556800000	32	0.0	0.0	0.0	0.0	0.010173990622333493	11	4	9	0	0
10	1383556800000	39	0.973375451625396	0.2699206750169829	0.5907113031456331	0.7838557829313713	4.904882302896271	11	4	9	0	1
10	1383556800000	49	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	9	0	0
10	1383557400000	0	0.26556730582572885	0.0	0.010173990622333493	0.0	0.0	11	4	9	0	0
10	1383557400000	39	0.6293507253006504	0.3780968062605625	0.7944314041149235	0.6233161308416244	6.104880782687606	11	4	9	0	1
10	1383557400000	44	0.0	0.0	0.010173990622333493	0.0	0.0	11	4	9	0	0
10	1383558000000	0	0.2350453339587284	0.0	0.0	0.0	0.0	11	4	9	0	0
10	1383558000000	380	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	9	0	0
10	1383558000000	39	0.6189627616503705	0.18978202925019405	0.8210016373518888	0.692879155424861	6.825365234072239	11	4	9	0	1
10	1383558000000	40	0.0	0.0	0.0	0.028653089065956112	0.0	11	4	9	0	0
10	1383558000000	44	0.0	0.0	0.010173990622333493	0.0	0.0	11	4	9	0	0
10	1383558000000	46	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	9	0	0
10	1383558000000	49	0.0	0.0	0.028653089065956112	0.0	0.0	11	4	9	0	0
10	1383558600000	0	0.26556730582572885	0.0	0.0	0.0	0.0	11	4	9	0	0
10	1383558600000	33	0.0	0.010173990622333493	0.028653089065956112	0.0	0.0	11	4	9	0	0
10	1383558600000	39	0.44082197526233546	0.2431364687520711	0.4649340376037653	0.4879541627719142	5.468879859338763	11	4	9	0	1
10	1383558600000	49	0.0	0.0	0.0	0.0	0.028653089065956112	11	4	9	0	0
10	1383559200000	0	0.3355319609701842	0.0	0.0	0.0	0.0	11	4	10	0	1
10	1383559200000	39	0.4163082823596869	0.6667105527491144	0.7396097123732209	0.6276695000328784	7.300555657852912	11	4	10	0	1
10	1383559200000	48	0.028653089065956112	0.028653089065956112	0.0	0.0	0.0	11	4	10	0	0
10	1383559800000	0	0.3758262928982994	0.028653089065956112	0.0	0.0	0.0	11	4	10	0	1
